CATATAN PENGELUARAN;;;;;
Tahun 2019;;;;;
Tanggal : 01 Mei 2019 s/d 31 Mei 2019 ;;;;;
;;;;;
Nama Sekolah;: MAN 1 ROKAN HILIR;;;;
Desa/Kecamatan;: BANGKO;;;;
Kabupaten;: ROKAN HILIR;;;;
Provinsi;: RIAU;;;;
;;;;;
ID;Keterangan; Jumlah;Jenis Penggunaan Dana;Bulan;Tahun
1;"Pembayaran belanja tunjangan Kinerja pada bulan April 2019 untuk Indra
S.Sos dkk (4 orang pegawai) SPP 00061 Tanggal 14 Mei 2019";Rp19.598.860;GAJI LAINNYA;5;2019
2;"Pembayaran Gaji PNS Pada Bulan Juni 2019 untuk 12 orang Pegawai/30 jiwa
Nomor SPP 0073 Tanggal 9";Rp41.163.200;GAJI INDUK;5;2019
3;"Pembayaran uang makan PNS pada Bulan April 2019 untuk Dra Rahmawati
dkk (12 orang pegawai) SPP NO 0069 Tangaal 07 Mei 2019";Rp8.883.350;GAJI LAINNYA;5;2019
4;"Pembayaran belanja barang sesuai SK NO 41 Tahun 2019 Tanggal 27 Maret
2018 SPP NO 00057 Tanggal 07 Mei 2019";Rp500.000;NON GAJI;5;2019
5;"Pembayaran belanja barang untuk Bulan April 2018 sesuai SK NO 05 Tahun
2018 Tanggal 16 Januari 2018 SPP NO 00068 Tanggal 04 Mei 2019";Rp2.600.000;NON GAJI;5;2019
6;"Penggantian Uang Persediaan untuk keperluan belanja barang SPP NO
00071 Tanggal 03 Mei 2019";Rp3.351.000;GANTI UANG PERSEDIAAN;5;2019
7;"Penggantian uang persediaan untuk keperluan belanja baranr SPP NO 00070
Tanggal 03 Mei 2019";Rp7.149.800;GANTI UANG PERSEDIAAN;5;2019
8;"Pembayaran belanja Pegawai (Tunjangan Profesi Guru PNS Pada Bulan April
2019) Sesuai SK NO 48 Tahun 2018 Tanggal 30 April 2018 SPP NO 00063
Tanggal 03 Mei 2018";Rp26.034.265;GAJI LAINNYA;5;2019
9;"Pembayaran belanja barang pada Bulan Januari 2018 s/d Bulan April 2019
Sesuai SK NO 09 Tahun 2018, Tanggal 16 Januarri 2018 SPP NO 00066
Tanggal 03 Mei 2019";Rp2.600.000;NON GAJI;5;2019
10;"Pembayaran belanja barang pada Bulan Januari 2018 s/d Bulan April 2019
sesuai SK NO 09 Tahun 2018 Tanggal 16 Januari 2018, SPP NO 00065
Tanggal 03 Mei 2019";Rp2.850.000;NON GAJI;5;2019
11;Pembayaran belanja barang pada bulan April 2018 sesuai SK NO 05 Tahun 2019 Tanggal 16 Januari 2018 SPP NO 00067 Tanggal 03 Mei 2018;Rp1.187.500;NON GAJI;5;2019
12;Pembayaran belanja barang sesuai SPD N0 143/Ma.04.18/Kp.01.1/4/2019 Tanggaal 02 April 2018, N0 144/Ma.04.18/Kp.01.1/4/2018, Tanggaal 02 April 2018, dan N0 163/Ma.04.18/Kp.01.1/4/2018, Tanggaal 18 April 2018 SPP N0 00062 Tanggal 03 Mei 2019;Rp3.270.000;NON GAJI;5;2019
13;"Pembayaran belanja barang pada Bulan Januari 2018 s/d Bulan April 2019 sesuai SK NO 01 Tahun 2018, Tanggal 02 Januari 2018 SPP NO 00064
Tanggal 03 Mei 2018";Rp9.766.000;NON GAJI;5;2019
14;Pembayaran belanja barang pada bulan April 2018 sesuai SK Kepala MAN 1 Rokan Hilir No 62 - 66 Tahun 2017 Tanggal 31 Desember 2017 SPP NO 0060 Tanggal 02 Mei 2019;Rp8.430.000;NON GAJI;5;2019
