CATATAN PENGELUARAN;;;;;
Tahun 2019;;;;;
Tanggal : 01 Juni 2019 s/d 310 Juni 2019 ;;;;;
;;;;;
Nama Sekolah;: MAN 1 ROKAN HILIR;;;;
Desa/Kecamatan;: BANGKO;;;;
Kabupaten;: ROKAN HILIR;;;;
Provinsi;: RIAU;;;;
;;;;;
ID;Keterangan; Jumlah;Jenis Penggunaan Dana;Bulan;Tahun
1;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO
00096 Tanggal 21 Juni 2019";Rp2.903.711;GANTI UANG PERSEDIAAN;6;2019
2;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO
00095 Tanggal 21 Juni 2019";Rp13.377.200;GANTI UANG PERSEDIAAN;6;2019
3;"Pembayaran Gaji PNS Pada Bulan Juli 2018 untuk 12 orang Pegawai/30 jiwa
Nomor SPP 0074 Tanggal 04 Juni 2019";Rp41.163.200;GAJI INDUK;6;2019
4;"Pembayaran belanja barang pada bulan Mei 2018 sesuai SK NO 05 Tahun
2019 Tanggal 16 Januari 2018 SPP NO 00092 Tanggal 06 Juni 2018";Rp2.700.000;NON GAJI;6;2019
5;"Pembayaran Belanja barang sesuai SK NO 52 Tahun 2018 Tanggal 11 Mei
2018 SPP NO 00090 Tanggal 06 Juni 2018";Rp1.200.000;NON GAJI;6;2019
6;"Pembayaran belanja barang sesuai SK NO 03 Tahun 2018 Tanggal 08 Januari
2018 SPP NO 00091 Tanggal 04 Juni 2019";Rp3.250.000;NON GAJI;6;2019
7;"Pembayaran THR Pegawai lainnya (Non LNS) TA 2018 SPP NO 00081 Tanggal
04 Juni 2019";Rp8.600.000;NON GAJI;6;2019
8;"Pembayaran belanja barang pada bulan Mei 2018 sesuai SK Kepala MAN 1
Rokan Hilir No 62 - 66 Tahun 2017 Tanggal 31 Desember 2017 SPP NO 0076
Tanggal 04 Juni 2018";Rp8.430.000;NON GAJI;6;2019
9;Pembayaran Tunjangan Hari Raya (THR) TA 2019;Rp42.362.900;SPM THR GAJI;6;2019
10;"Pembayaran belanja barang sesuai SK NO 54 Tahun 2019 Tanggal 02 Juni
2018 SPP NO 00083 Tanggal 04 Juni 2019";Rp10.832.000;NON GAJI;6;2019
11;"Pembayaran belanja barang sesuai SK NO 11 Tahun 2018 Tanggal 11 Januari
2018 SPP NO 00093 Tanggal 04 Juni 2019";Rp5.631.125;NON GAJI;6;2019
12;"Penggantian Uang Persediaan untuk keperluan belanja barang SPP NO 0087
Tanggal 04 Juni 2019";Rp4.391.612;GANTI UANG PERSEDIAAN;6;2019
13;"Pembayaran belanja barang sesuai SK NO 10 Tahun 2018 Tanggal 16 Januari
2018 SPP No 00094 Tanggal 04 Juni 2019";Rp5.087.500;NON GAJI;6;2019
14;"Penggantian Uang Persediaan untuk keperluan belanja barang SPP NO 0088
Tanggal 04 Juni 2019";Rp1.500.000;GANTI UANG PERSEDIAAN;6;2019
15;"Penggantian Uang Persediaan untuk keperluan belanja barang SPP NO 0086
Tanggal 04 Juni 2019";Rp9.930.400;GANTI UANG PERSEDIAAN;6;2019
16;"Pembayaran belanja Pegawai (Tunjangan Profesi Guru PNS Pada Bulan Mei
2019) Sesuai SK NO 53 Tahun 2018 Tanggal 01 Juni 2018 SPP NO 00078
Tanggal 04 Juni 2018";Rp21.034.265;GAJI LAINNYA;6;2019
17;"Pembayaran uang makan PNS pada Bulan Mei 2018 untuk Dra Rahmawati
dkk (12 orang pegawai) SPP NO 0079 Tangaal 04 Juni 2019";Rp7.754.000;GAJI LAINNYA;6;2019
18;"Pembayaran belanja barang sesuai SPD N0 193/Ma,04.08.18/Kp.01.1/5/2019
Tanggal 02 Mei 2018 dan SPD N0 276/Ma,04.08.18/Kp.01.1/5/2018 Tanggal 15 Mei 2018 SPP N0 00080 Tanggal 04 Juni 2018";Rp2.460.000;NON GAJI;6;2019
19;"Pembayaran belanja tunjangan Kinerja pada bulan Mei 2018 untuk Indra
S.Sos dkk (4 orang pegawai) SPP 00077 Tanggal 04 Juni 2019";Rp9.454.080;GAJI LAINNYA;6;2019
20;"Pembayaran belanja barang sesuai SK NO 52 Tahun 2018 Tanggal 11 Mei
2018 SPP NO 00084 Tanggal 04 Juni 2019";Rp2.850.000;NON GAJI;6;2019
21;"Pembayaran belanja barang pada Bulan Mei 2018 sesuai SK NO 05 Tahun
2018 Tanggal 16 Januari 2018, SPP NO 00085 Tanggal 04 Juni 2019";Rp290.000;NON GAJI;6;2019
