CATATAN PENGELUARAN;;;;;
Tahun 2019;;;;;
Tanggal : 01 September 2019 s/d 30 September 2019 ;;;;;
;;;;;
Nama Sekolah;: MAN 1 ROKAN HILIR;;;;
Desa/Kecamatan;: BANGKO;;;;
Kabupaten;: ROKAN HILIR;;;;
Provinsi;: RIAU;;;;
;;;;;
ID;Keterangan; Jumlah;Jenis Penggunaan Dana;Bulan;Tahun
1;"Penggantian uang Persediaan untuk keperluan belanja barang SPP NO
00139 Tanggal 19 September 2019";Rp20.999.750;GANTI UANG PERSEDIAAN;9;2019
2;"Pembeyaran belanja barang sesuai SPD NO B-355/2018 Tanggal 03
September 2018 SPP NO 00138 Tanggal 19 September 2019";Rp2.460.000;NON GAJI;9;2019
3;"Pembayaran belanja barang sesuai SK NO 05 Tahun 2018 Tanggal 16 Januari
2018 SPP NO 00135 Tanggal 13 September 2019";Rp580.000;NON GAJI;9;2019
4;"Pembayaran belanja barang sesuai SK NO 05 Tahun 2018 Tanggal 16 Januari
2018 SPP NO 00137 Tanggal 13 September 2019";Rp6.200.000;NON GAJI;9;2019
5;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO
00136 Tanggal 13 September 2019";Rp20.999.529;GANTI UANG PERSEDIAAN;9;2019
6;"Pembayaran belanja barang sesuai SK NO 69 Tahun 2018 Tanggal 01
September 2018 SPP NO 00134 Tanggal 13 September 2019";Rp17.205.000;NON GAJI;9;2019
7;"Pembayaran belanja barang pada bulan Agustus 2019 sesuai SK Kepala MAN
1 Rokan Hilir No 62-66 Tahun 2017 Tanggal 31 Desember 2017 SPP NO
00127 Tanggal 07 September 2019";Rp9.330.000;NON GAJI;9;2019
8;"Penggantian uang persediaan untuk keperluan belanja barang spp no 00132
Tanggal 07 September 2019";Rp4.360.381;GANTI UANG PERSEDIAAN;9;2019
9;"Pembayaran belanja barang sesuai SK NO 68/2019 Tanggal 01 September
2018 SPP NO 00131 Tanggal 07 September 2019";Rp2.923.750;NON GAJI;9;2019
10;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO
00128 Tanggal 07 September 2018";Rp15.639.200;GANTI UANG PERSEDIAAN;9;2019
11;"Pembayaran Gaji PNS Pada Bulan Oktober 2019 Untuk Dra Rahmawati dkk
SPP NO 0125 Tanggal 03 September 2019";Rp40.163.200;GAJI INDUK;9;2019
12;"Pembayaran belanja Pegawai (Tunjangan Kinerja PNS Pada Bulan Agustus
2018) Untuk Indra S.Sos dkk 4 orang pegawai SPP NO 00130 Tanggal 03
September 2019";Rp9.564.030;GAJI LAINNYA;9;2019
13;"Pembayaran uang makan pada Bulan Agustus 2019 untuk Dra Rahmawati
dkk (12 orang pegawai) SPP NO 00126 Tanggal 03 September 2019";Rp9.269.700;GAJI LAINNYA;9;2019
14;"Pembayaran Belanja Pegawai (Tunjangan Profesi Guru PNS Pada Bulan
Agustus 2018) sesuai SK NO 53 Tahun 2019 Tanggal 01 Juni 2018 SPP NO
00129 Tanggal 03 September 2019";Rp22.034.265;GAJI LAINNYA;9;2019
15;"Pembayaran gaji PNS Pada Bulan September 2019 untuk 12 orang Pegawai/
30 Jiwa Nomor SPP 00115 Tanggal 10 Agustus 2019";Rp40.163.200;GAJI INDUK;9;2019
