CATATAN PENGELUARAN;;;;;
Tahun 2017;;;;;
Tanggal : 01 November 2017 s/d 30 November 2017;;;;;
;;;;;
Nama Sekolah;: MAN 1 ROKAN HILIR;;;;
Desa/Kecamatan;: BANGKO;;;;
Kabupaten;: ROKAN HILIR;;;;
Provinsi;: RIAU;;;;
;;;;;
ID;Keterangan; Jumlah;Jenis Penggunaan Dana;Bulan;Tahun
1;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO 0115
Mr.J Tanggal 01 November 2017";Rp3.250.395;GANTI UANG PERSEDIAAN;11;2017
2;"Pembayaran Tunjangan Kinerja Bulan Oktober 2017 untuk Samudin dkk 3
(orang pegawai) Nomor SPP.0119 Mr.J Tanggal 01 November 2017 pada Satker MAN Bagansiapiapi.";Rp7.014.000;GAJI LAINNYA;11;2017
3;"Pembayaran belanja pegawai Tunjangan Profesi Guru pada bulan Oktober
2017 An Dra Rahmawati dkk(7 orang pegawai) sesuai SK Dirjen pendidikan Islam NO: DJ.1/ 502/2010 Tgl 08 Agustsus 2010 NO 1578 Tahun 2013 Tgl 13 Septem ber2013 SPP NO 00120";Rp20.534.405;GAJI LAINNYA;11;2017
4;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO 0116
Mr.J Tanggal 01 November 2017";Rp11.749.605;GANTI UANG PERSEDIAAN;11;2017
5;"Pembayaran Belanja barang sesuai SK NO 45 Tahun 2017 Tanggal 02
September 2017 SPP NO 00122 Mr.J Tanggal 01 November 2017";Rp8.355.000;NON GAJI;11;2017
6;"Pembayaran uang makan PNS Pada bulan Oktober 2017 untuk Dra
Rahmawati dkk (11 orang Pegawai)Nomor SPP 00118 Mr.J Tanggal 01 November 2017";Rp7.586.100;GAJI LAINNYA;11;2017
7;"Pembayaran belanja barang pada bulan Oktober  2017 sesuai SK Kepala
MAN Bagansiapiapi Nomor: 229-223/Ma.04.18/KP.00/12/2016 Tanggal 31 Desember 2016 Nomor SPP 00114 Mr.J Tanggal 01 November 2017";Rp8.330.000;NON GAJI;11;2017
8;"Pembayaran belanja barang sesuai SK NO 04 Tahun 2017 Tanggal 17 Januari
2017 SPP NO 00121 Mr.J Tanggal 01 November 2017";Rp4.500.000;NON GAJI;11;2017
9;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO 0137
Mr.J Tanggal 25 November 2017";Rp2.760.836;GANTI UANG PERSEDIAAN;11;2017
10;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO 0138
Mr.J Tanggal 25 November 2017";Rp12.156.400;GANTI UANG PERSEDIAAN;11;2017
11;"Pembayaran belanja Modal sesuai  SPK NO 02/MA.IR/SPK/2017 Tanggal 04
November 2017, BAST NO B-298/Ma.04.18/KU.00.1/11/2017 Tanggal 20 November 2017 BAP NO IHJ/18/2017 Tanggal 20 November 2017 SPP NO 0131 Mr.J Tanggal 21 November 2017";Rp44.500.908;NON GAJI;11;2017
12;"Pembayaran belanja Modal sesuai SPK NO 03/MA.IR/SPK/2017 Tanggal 04
November 2017, BAST NO B-300/Ma.04.18/KU.00.1/11/2017 Tanggal 21 November 2017 BAP NO IHJ/19/2017 Tanggal 21 November 2017 SPP N0 132 Mr.j Tanggal 22 November 2017";Rp44.509.817;NON GAJI;11;2017
13;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO 0128
Mr.J Tanggal 21 November 2017";Rp15.000.000;GANTI UANG PERSEDIAAN;11;2017
14;"Pembayaran belanja barang sesuai SK NO 40 Tahun 2017 Tanggal 2 Oktober
2017 SPP NO 0134 Mr.J Tanggal 21 November 2017";Rp3.152.500;NON GAJI;11;2017
15;"Pembayaran belanja barang sesuai SK NO 01 Tahun 2017 Tanggal 01 Januar i
2017 SPP NO 0135 Mr.J Tanggal 21 November 2017";Rp7.119.000;NON GAJI;11;2017
16;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO 0129
Mr.J Tanggal 17 November 2017";Rp15.000.000;GANTI UANG PERSEDIAAN;11;2017
17;"Penyediaan Tambahan Uang Persediaan Rupiah Murni Satker Madrasah Aliah
Negeri 1 Rokan Hilir Tahun 2017 SPP NO 00130 Mr.J Tanggal 17 November
2017";Rp30.000.000;TAMBAH UANG PERSEDIAAN;11;2017
18;"Penggantian uang persediaan untuk keperluan belanja Modal SPP NO 0125
Mr.J Tanggal 16 November 2017";Rp4.995.000;GANTI UANG PERSEDIAAN;11;2017
19;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO 0127
Mr.J Tanggal 16 November 2017";Rp850.000;GANTI UANG PERSEDIAAN;11;2017
20;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO 0126
Mr.J Tanggal 16 November 2017";Rp9.155.000;GANTI UANG PERSEDIAAN;11;2017
