CATATAN PENGELUARAN;;;;;
Tahun 2018;;;;;
Tanggal : 01 November 2018 s/d 30 November 2018 ;;;;;
;;;;;
Nama Sekolah;: MAN 1 ROKAN HILIR;;;;
Desa/Kecamatan;: BANGKO;;;;
Kabupaten;: ROKAN HILIR;;;;
Provinsi;: RIAU;;;;
;;;;;
ID;Keterangan; Jumlah;Jenis Penggunaan Dana;Bulan;Tahun
1;"Pembayaran Gaji PNS Pada Bulan November 2018 untuk Dra Rahmawati dkk
(12 org pegawai/30 Jiwa) SPP NO 00140 Tanggal 01 Oktober 2018";Rp40.163.200;GAJI INDUK;11;2018
2;"Pembayaran belanja barang sesuai SK NO 01 Tahun 2018 Tanggal 02 Januari
2018  Untuk Bulan Mei 2018 s/d Bulan Juni 2018 SPP NO 00167 Tanggal 09
November 2018";Rp4.883.000;NON GAJI;11;2018
3;"Pembayaran belanja barang sesuai SPD NO B-378/2018 Tahun 2018 Tanggal
29 September 2018 SPP NO 00166 Tanggal 09 November 2018";Rp1.110.000;NON GAJI;11;2018
4;"Pembayaran belanja barang sesuai SK NO 01 Tahun 2018 Tanggal 02 Januari
2018 untuk bulan Juni 2018 s/d Bulan Oktober 2018 SPP NO 00168 Tanggal
09 November 2018";Rp1.448.750;NON GAJI;11;2018
5;"Pembayaran belanja barang sesuai SK NO 79 Tahun 2018 Tanggal 27
Oktober 2018 SPP NO 00162 Tanggal 02 November 2108";Rp300.000;NON GAJI;11;2018
6;"Pembayaran belanja barang sesuai SK NO 70 Tahun 2018 Tanggal 03
September 2018 untuk bulan Oktober 2018 SPP NO 00154 Tanggal 02
November 2018";Rp380.000;NON GAJI;11;2018
7;"Pembayaran belanja Pegawai ( Tunjangan Profesi Guru PNS) pada Bulan
Oktober 2018 Sesuai SK NO 80 Tahun 2018 Tanggal 01 November 2018 SPP
NO 00156 Tanggal 02 November 2018";Rp2.1034.945;GAJI LAINNYA;11;2018
8;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO
00160 Tanggal 01 November  2018";Rp19.860.000;GANTI UANG PERSEDIAAN;11;2018
9;"Pembayaran belanja barang sesuai SK NO 70 TH 2018 Tgl 03 September
2018 SPP NO 00158 Tanggal 01 November 2018";Rp2.200.000;NON GAJI;11;2018
10;"Pembayaran belanja barang sesuai SK NO 990 TH 2018 Tgl 28 September
2018 SPP NO 00159 Tanggal 01 November 2018";Rp750.000;NON GAJI;11;2018
11;"Pembayaran belanja barang sesuai SK NO 11 Tahun 2018 Tgl 16 Januari 2018
dan SK NO 72 Tahun 2018 Tanggal 03 September 2018 SPP NO 00157
Tanggal 01 November 2018";Rp1.600.000;NON GAJI;11;2018
12;"Pembayaran uang makan pada Bulan Oktober 2018 untuk Dra Rahmawati
dkk (12 orang pegawai) SPP NO 00153 Tanggal 01 November 2018";Rp9.024.850;GAJI LAINNYA;11;2018
13;"Pembayaran belanja barang sesuai SK NO 04 Tahun 2018 Tanggal 10 Januari
2018 SPP NO 00163 Tanggal 01 November 2018";Rp2.500.000;NON GAJI;11;2018
14;"Pembayaran belanja barang sesuai SK NO 03 TAHUN 2018 Tanggal 08
Januari 2018 SPP NO 00161 Tanggal 01 November 2018";Rp2.250.000;NON GAJI;11;2018
15;"Pembayaran belanja Pegawai (Tunjangan Kinerja PNS Pada Bulan Oktober
2018) Untuk Indra S.Sos dkk 4 orang pegawai SPP NO 00155 Tanggal 01
November 2018";Rp9.608.010;GAJI LAINNYA;11;2018
16;"Pembayaran belanja barang pada bulan Oktober 2018 sesuai SK Kepala MAN
1 Rokan Hilir No 62-66 Tahun 2017 Tanggal 31 Desember 2017 SPP NO
00151 Tanggal 01 November 2018";Rp8.330.000;NON GAJI;11;2018
17;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO
00171 Tanggal 09 November 2018";Rp20.000.000;GANTI UANG PERSEDIAAN;11;2018
18;"Pembayaran belanja barang sesuai SK NO 82 Tahun 2018 Tanggal 07
November 2018 SPP NO 00164 Tanggal 09 November 2018";Rp2.400.000;NON GAJI;11;2018
19;"Pembayaran belanja barang sesuai SK NO 81 Tahun 2018 Tanggal 07
November 2018 SPP NO 00165 Tanggal 09 November 2018";Rp11.170.000;NON GAJI;11;2018
20;"Pembayaran belanja barang sesuai SK NO 09 Tahun 2018 Tanggal 16 Januari
2018 untk bulan Mei 2018 s/d Bulan Oktober 2018 SPP NO 00169 Tanggal
09 November 2018";Rp4.275.000;NON GAJI;11;2018
21;"Pembayaran belanja barang sesuai SPD NO B-397/2018 Tahun 2108 Tanggal
31 Oktober 2018, SPD NO B-401/2018 Tahun 2108 Tanggal 03 November
2018, dan SPD NO B-398/2018 Tahun 2108 Tanggal 31 Oktober 2018 SPP
NO 00170 Tanggal 09 November  2018";Rp6.030.000;NON GAJI;11;2018
22;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO
00175 Tanggal 27 November 2018";Rp18.996.800;GANTI UANG PERSEDIAAN;11;2018
23;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO
00176 Tanggal 27 November 2018";Rp1.003.200;GANTI UANG PERSEDIAAN;11;2018
24;"Penggantian uang persediaan untuk keperluan belanja barang SPP NO
00172 Tanggal 22 November 2018";Rp19.999.559;GANTI UANG PERSEDIAAN;11;2018
